URL,Score,Keywords Found,type_page,description,headline,datePublished,dateModified,author,byline,excerpt,lang
https://www.bbc.co.uk/news/entertainment-arts-52632475,1.580371724084299,gender-,webpage,Theatre bosses say social distancing will be difficult – so can they stay afloat until it ends?,'We're clinging on' - theatre leaders discuss lockdown turmoil - BBC News,,,,Ian Youngs,Theatre bosses say social distancing will be difficult – so can they stay afloat until it ends?,en-GB
https://www.bbc.co.uk/news/entertainment-arts-62966638,2.10462837328509,non binary,webpage,"The TV hit has spawned a dance show, which creator Steven Knight hopes will attract new audiences.",Peaky Blinders dance show: 'Anyone who likes Strictly can love this' - BBC News,,,,Emma Saunders,"The TV hit has spawned a dance show, which creator Steven Knight hopes will attract new audiences.",en-GB
https://www.bbc.co.uk/news/newsbeat-66818092,21.655172413793103,"trans community, transgender, trans woman",webpage,Ella Morgan Clark will be the first trans woman to walk down the aisle on Married At First Sight.,"Married At First Sight cast just saw me as Ella, says trans bride - BBC News",,,,Riyah Collins,Ella Morgan Clark will be the first trans woman to walk down the aisle on Married At First Sight.,en-GB
https://www.bbc.co.uk/news/articles/c88z1y40205o,4.449593884376493,"transgender, trans woman",webpage,"Becky, who was on show First Dates, shares her dating experiences as a Trans woman.",First Dates star Becky on dating as a trans woman - BBC News,,,,BBC News,"Becky, who was on show First Dates, shares her dating experiences as a Trans woman.",en-GB
https://www.bbc.co.uk/sounds/play/w3ct6nwx,1,transgender,webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Dear Daughter - The dating to-do list - BBC Sounds,,,,,Wen is raised believing sex is taboo but knows she must change for her daughter’s sake,en-GB
https://www.bbc.co.uk/news/entertainment-arts-50593751,1.6552442695068303,gender-,webpage,Timothee Chalamet and Imelda Staunton will be among the star attractions in the next 12 months.,The theatre shows you won't want to miss in 2020 - BBC News,,,,Ian Youngs,Timothee Chalamet and Imelda Staunton will be among the star attractions in the next 12 months.,en-GB
https://www.bbc.co.uk/news/blogs-trending-49149441,1,gender-,webpage,Celeste Labedz's picture of herself dressed up as a princess while on a field trip researching glaciers has become a viral hit.,What's a 'Science Princess' doing in an ice field in Alaska? - BBC News,,,,Dhruti Shah,Celeste Labedz's picture of herself dressed up as a princess while on a field trip researching glaciers has become a viral hit.,en-GB
https://www.bbc.co.uk/news/articles/cd9dxkw70qqo,2,"gender-, gender identity",webpage,"Superfans were told guests will go ""on a journey through the African savanna"" alongside a growing Simba. ",Disney Parks announces Lion King ride for Disneyland Paris - BBC News,,,,Lucy Clarke-Billings,"Superfans were told guests will go ""on a journey through the African savanna"" alongside a growing Simba.",en-GB
https://www.bbc.co.uk/programmes/p0982621,2.579234972677596,"gender-, gender identity",webpage,LGBT: 'So important for the community to be counted',"BBC One - North West Tonight, 'So important for LGBT community to be counted'",,,,,LGBT: 'So important for the community to be counted',en-GB
https://www.bbc.co.uk/programmes/p095jjbr,8.216232053911515,"gender-, transgender, gender identity",webpage,"LGBTQ+  stories about identity, exploration and togetherness in England.",BBC - LGBTQ+ Life,,,,,"LGBTQ+  stories about identity, exploration and togetherness in England.",en-GB
https://www.bbc.co.uk/news/world-us-canada-53783257,1,transgender,webpage,The legendary country singer has been reticent to share her political beliefs in the past.,Dolly Parton: 'Of course black lives matter!' - BBC News,,,,BBC News,The legendary country singer has been reticent to share her political beliefs in the past.,en-GB
https://www.bbc.co.uk/news/stories,0.5875968992248062,transgender,webpage,All the latest content about Stories from the BBC.,Stories - BBC News,,,,,All the latest content about Stories from the BBC.,en-GB
https://www.bbc.co.uk/news/topics/ck5r705zl3xt,1,gender-,webpage,All the latest content about Pigeons from the BBC.,Pigeons - BBC News,,,,,All the latest content about Pigeons from the BBC.,en-GB
https://www.bbc.co.uk/news/uk-scotland-glasgow-west-63584376,1,gender-,webpage,"Glasgow City Council will make payments to 19,000 claimants in a deal with unions and campaigners.",Glasgow City Council to pay £770m to settle equal pay dispute - BBC News,,,,BBC News,"Glasgow City Council will make payments to 19,000 claimants in a deal with unions and campaigners.",en-GB
https://www.bbc.co.uk/news/uk-england-south-yorkshire-66888018,1,gender-,webpage,Union members claim female council workers have been discriminated against for years.,Sheffield City Council hit by thousands of equal pay claims - BBC News,,,,"Lucy Ashton, Victoria Scheer and Dave Higgens",Union members claim female council workers have been discriminated against for years.,en-GB
https://www.bbc.co.uk/news/uk-england-tyne-66795656,1,gender-,webpage,"Sunderland City Council says it is ""very happy"" to try to resolve the dispute with GMB members.",Care workers accuse Sunderland council of pay discrimination - BBC News,,,,BBC News,"Sunderland City Council says it is ""very happy"" to try to resolve the dispute with GMB members.",en-GB
https://www.bbc.co.uk/news/topics/c7zz9w14znpt,2.186868686868687,non binary,webpage,All the latest content about Statues and sculptures from the BBC.,Statues and sculptures - BBC News,,,,,All the latest content about Statues and sculptures from the BBC.,en-GB
https://www.bbc.co.uk/news/articles/c1rwp7y23dlo,1,gender-,webpage,"Platinum House is described as an ""inspirational project"" at the Constructing Excellence awards. ",Horsham: New training centre and fire station wins award - BBC News,,,,Stuart Maisner,"Platinum House is described as an ""inspirational project"" at the Constructing Excellence awards.",en-GB
https://www.bbc.co.uk/news/articles/cvgdw700pwdo,1.2071197411003236,gender-,webpage,A blue-coloured pigeon mystifying locals was among our most read stories this week.,Weekly round-up: Five stories you may have missed - BBC News,,,,BBC News,A blue-coloured pigeon mystifying locals was among our most read stories this week.,en-GB
https://www.bbc.co.uk/news/topics/c4e713newp7t,1,gender-,webpage,All the latest content about Peterborough Council from the BBC.,Peterborough Council - BBC News,,,,,All the latest content about Peterborough Council from the BBC.,en-GB
https://www.bbc.co.uk/news/world-europe-guernsey-16091614,1,gender-,webpage,Plans to house workers during the Guernsey Airport redevelopment project are unanimously approved by the Environment Department.,Guernsey Airport project workers housing approved - BBC News,,,,BBC News,Plans to house workers during the Guernsey Airport redevelopment project are unanimously approved by the Environment Department.,en-GB
https://www.bbc.co.uk/programmes/p0fldpds,2.25629546726357,"gender-, gender identity",webpage,"Rylan talks to male supermodel and entrepreneur, David Gandy.","BBC Sounds - Rylan: How to Be..., Rylan: How to Be a Man, How to Be a Man: 7. David Gandy",,,,,"Rylan talks to male supermodel and entrepreneur, David Gandy.",en-GB
https://www.bbc.co.uk/programmes/a-z/by/a,1.411311053984576,transgender,webpage,"A list of available BBC television, radio and other programmes beginning with A.","BBC - Available Programmes - A to Z, A",,,,,"A list of available BBC television, radio and other programmes beginning with A.",en-GB
https://www.bbc.co.uk/programmes/a-z/by/a/player,1.411311053984576,transgender,webpage,"A list of available BBC television, radio and other programmes beginning with A.","BBC - Available Programmes - A to Z, A",,,,,"A list of available BBC television, radio and other programmes beginning with A.",en-GB
https://www.bbc.co.uk/programmes/m001yrzs/episodes/player,1.2191780821917808,gender-,webpage,Available episodes of Michael Spicer: No Room,BBC Radio 4 - Michael Spicer: No Room - Available now,,,,,Available episodes of Michael Spicer: No Room,en-GB
https://www.bbc.co.uk/programmes/m0018h15/episodes/player,2.381169324221716,"gender-, gender identity",webpage,Available episodes of AntiSocial,BBC Radio 4 - AntiSocial - Available now,,,,,Available episodes of AntiSocial,en-GB
https://www.bbc.co.uk/programmes/p07t5mp9,14.130669546436284,"gender-, transgender, gender identity, gender dysphoria",webpage,Caitlyn Jenner on why honesty is the key to peace of mind.,BBC - Caitlyn Jenner: Honesty,,,,,Caitlyn Jenner on why honesty is the key to peace of mind.,en-GB
https://www.bbc.co.uk/iplayer/episode/p07t5mp9,1.939015939015939,transgender,webpage,"The worlds most famous transgender woman, Caitlyn Jenner, explains why honesty is the key to peace of mind.",Caitlyn Jenner: Honesty - BBC iPlayer,,,,,"The world's most famous transgender woman, Caitlyn Jenner, explains why honesty is the key to peace of mind.",en-GB
https://www.bbc.co.uk/iplayer/episode/m00216mg,1,gender-,webpage,Daley Thompson takes an epic journey to tell the story of the complex man behind one of the greatest all-round athletes the world has ever seen.,Daley: Olympic Superstar - BBC iPlayer,,,,,Daley Thompson takes an epic journey to tell the story of the complex man behind one of the greatest all-round athletes the world has ever seen.,en-GB
https://www.bbc.co.uk/iplayer/episode/m00206t5,1,gender-,webpage,"A look at the life and career of the original Irish guitar hero, Rory Gallagher, featuring rare, never-before-seen archive footage and interviews with Rory’s closest friends and family.",The Rory Gallagher Story - BBC iPlayer,,,,,"A look at the life and career of the original Irish guitar hero, Rory Gallagher, featuring rare, never-before-seen archive footage and interviews with Rory’s closest friends and family.",en-GB
https://www.bbc.co.uk/iplayer/episode/m001xbh4,1,gender-,webpage,"In their own words, this is the story of six women from the south Wales valleys and how they helped sustain the bitter year-long miners strike, changing their lives forever.",Strike! The Women Who Fought Back - BBC iPlayer,,,,,"In their own words, this is the story of six women from the south Wales valleys and how they helped sustain the bitter year-long miners' strike, changing their lives forever.",en-GB
https://www.bbc.co.uk/iplayer/episode/m001tw41,1,gender-,webpage,"The behind-the-scenes story of the new reign, with unique access to the King, the Queen and their family. How will Charles III follow the longest-serving monarch in British history?",Charles III: The Coronation Year - BBC iPlayer,,,,,"The behind-the-scenes story of the new reign, with unique access to the King, the Queen and their family. How will Charles III follow the longest-serving monarch in British history?",en-GB
https://www.bbc.co.uk/news/science-environment-68579681,1,gender-,webpage,London company SEN's ultra high-definition cameras intend to stream spectacular views of Earth.,UK firm's 4K video cameras head to space station - BBC News,,,,Jonathan Amos,London company SEN's ultra high-definition cameras intend to stream spectacular views of Earth.,en-GB
http://www.bbc.co.uk/programmes/p044wtvp,1,gender-,webpage,Author Ian Rankin and Kirsty Wark visit the Edinburgh Art Festival exhibition,"BBC Two - Edinburgh Nights, 2016, Episode 1, Ian Rankin and Kirsty Wark tour The Scottish Endarkenment",,,,,Author Ian Rankin and Kirsty Wark visit the Edinburgh Art Festival exhibition,en-GB
https://www.bbc.co.uk/news/uk-scotland-tayside-central-63200781,4.8068241469816275,"women-only, gender-",webpage,Organisers believe the Perthshire event was the first women-only mountain biking event in Scotland.,The festival getting women on their mountain bikes - BBC News,,,,Linda Sinclair,Organisers believe the Perthshire event was the first women-only mountain biking event in Scotland.,en-GB
https://www.bbc.co.uk/news/technology-68412620,3.2457104780942863,trans woman,webpage,The firm paused its AI image generation tool after claims it was over-correcting against the risk of being racist.,Why Google's 'woke' AI problem won't be an easy fix - BBC News,,,,Zoe Kleinman,The firm paused its AI image generation tool after claims it was over-correcting against the risk of being racist.,en-GB
